Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX28,OUT017,1576.24821
DRE25,OUT045,1443.55427
FDR09,OUT046,2701.2837600000003
FDB23,OUT035,3925.52351
FDO08,OUT045,2352.4711400000006
FDQ23,OUT049,1971.93315
FDW04,OUT013,1756.1140800000005
DRK13,OUT010,325.01027
NCL17,OUT027,3728.4800000000005
FDY21,OUT035,3160.2862800000003
FDJ38,OUT027,4000.8920700000003
FDA37,OUT019,321.71456
FDV43,OUT013,1196.4425999999999
FDL36,OUT046,2078.86063
FDD53,OUT045,1009.0199
FDZ19,OUT010,374.27947000000006
FDV21,OUT045,2146.43933
NCL54,OUT018,1945.0015399999997
DRI47,OUT027,3556.87005
DRG03,OUT049,2146.93868
FDG21,OUT013,2913.7738299999996
FDW03,OUT018,2142.64427
NCI55,OUT046,1515.12777
DRC36,OUT019,513.73128
FDH22,OUT017,2006.7211999999995
FDV20,OUT045,2582.5716199999997
NCU41,OUT027,4399.872720000001
FDN46,OUT027,2604.54302
FDK50,OUT045,2483.8667699999996
NCA05,OUT027,4327.1673599999995
DRH01,OUT018,1956.2202699999998
FDT08,OUT018,2198.5381800000005
FDM08,OUT018,2572.91752
FDZ07,OUT035,1763.2714300000002
FDS22,OUT017,1357.10014
FDV35,OUT027,4038.9758300000003
FDI28,OUT010,224.54104999999998
FDW58,OUT027,2656.67516
FDT52,OUT045,3404.66817
FDY34,OUT046,2172.5719799999997
FDR10,OUT046,2414.65686
FDK57,OUT017,1891.73754
FDR02,OUT027,3573.3818899999997
FDX49,OUT046,2223.67213
FDQ20,OUT046,1808.5791199999999
DRK23,OUT045,2923.36135
NCW06,OUT046,2696.0905199999997
FDR31,OUT017,2166.14701
NCE43,OUT013,2805.11527
DRO59,OUT027,3227.9648500000003
FDN09,OUT049,3210.9203700000003
FDR11,OUT046,3021.1007899999995
FDO57,OUT013,2678.87959
NCX18,OUT017,3269.1778700000004
FDB05,OUT018,2737.4366999999997
FDQ08,OUT018,1496.15247
NCG43,OUT035,2655.31027
FDJ56,OUT013,1767.1330700000003
FDA13,OUT010,216.31842
FDO56,OUT017,2059.91862
FDB37,OUT018,2315.6524
FDZ02,OUT018,2046.5027500000003
FDQ24,OUT046,2405.5021100000004
FDM16,OUT013,1682.21028
FDU35,OUT049,2350.5070299999998
FDT35,OUT035,2923.92728
NCX30,OUT049,3876.75366
FDG04,OUT017,2916.00426
FDI12,OUT035,1507.67081
FDE35,OUT035,1443.35453
NCP14,OUT027,2981.01963
NCY53,OUT045,1886.3445600000002
FDP49,OUT017,2160.3212599999997
FDQ04,OUT017,1416.6559499999998
FDM39,OUT035,2830.21593
FDO58,OUT019,382.60197000000005
FDC56,OUT017,1822.0948599999997
NCQ54,OUT046,2288.0217000000002
FDV10,OUT027,1805.9159200000001
NCK17,OUT046,1550.74807
NCF55,OUT027,1759.6428199999998
FDV33,OUT013,3216.97915
NCH29,OUT019,348.14682000000005
FDA37,OUT027,3555.93793
FDH46,OUT018,1835.5773100000001
FDS25,OUT035,2927.5226
FDH04,OUT027,3343.38128
FDX52,OUT046,2925.62507
NCD42,OUT017,986.0830899999999
FDW47,OUT017,2169.64246
FDL25,OUT027,2797.29212
NCJ06,OUT010,283.59751
FDY09,OUT013,3295.2772299999997
FDS40,OUT046,1416.88898
FDH41,OUT017,2944.8334000000004
FDG38,OUT035,2619.1906200000003
FDU03,OUT027,4662.131340000001
FDV20,OUT046,1907.1508099999999
DRB13,OUT045,2632.87281
NCQ30,OUT013,2146.2063
NCH06,OUT013,3413.95608
FDU50,OUT018,2046.50275
NCO42,OUT019,296.3808700000001
FDW09,OUT018,1438.72722
FDH04,OUT013,1737.6714200000001
FDC21,OUT045,1774.49016
FDL21,OUT049,1609.5715
FDM46,OUT010,381.23708000000005
FDT22,OUT019,361.59598
FDB28,OUT035,3068.97181
FDI12,OUT018,1852.75495
FDA28,OUT045,2508.1351799999998
FDF59,OUT013,2223.4391
FDM45,OUT027,3516.6890200000003
FDQ56,OUT017,1456.6705299999999
FDR46,OUT049,2251.2695400000002
FDT01,OUT013,2113.8817099999997
FDD16,OUT027,1923.5294900000001
NCU30,OUT010,410.66543999999993
FDM40,OUT010,381.33695
FDI56,OUT035,1892.4366299999995
NCS30,OUT013,2191.3475399999998
FDU08,OUT017,1402.27467
FDX51,OUT027,4591.223640000001
FDA43,OUT045,2280.76448
FDX59,OUT010,272.57851999999997
FDC37,OUT018,1567.9922900000001
FDP58,OUT013,3316.7825700000008
NCY42,OUT035,2987.0118300000004
FDF21,OUT018,2283.3610999999996
FDU10,OUT027,1875.2257000000002
DRL47,OUT018,2152.8642999999997
FDA58,OUT018,2542.9232300000003
FDJ22,OUT049,2663.23329
FDK50,OUT046,2448.11331
FDO38,OUT035,1735.5408600000003
DRF60,OUT035,2245.61024
NCZ42,OUT019,365.6906500000001
FDD35,OUT049,2170.4081300000003
FDL25,OUT045,2298.97411
FDJ16,OUT013,2280.63132
DRK59,OUT049,2432.5003000000006
FDI50,OUT046,2633.5719
NCB19,OUT045,1640.56449
DRI37,OUT035,1866.5703
FDA14,OUT027,3843.1640500000003
FDC08,OUT018,2907.4154399999998
FDS45,OUT046,1850.9572899999998
FDI21,OUT049,1445.71812
DRJ47,OUT035,2431.06883
DRE37,OUT027,3865.301900000001
FDT55,OUT018,2351.87192
NCG42,OUT027,2980.3871200000003
FDA31,OUT049,2282.5288500000006
NCW42,OUT046,2869.4648400000005
FDF50,OUT017,2325.0068899999997
FDK56,OUT049,2583.5370299999995
FDX10,OUT035,1788.3388000000002
NCK07,OUT027,3212.98435
FDZ49,OUT017,3368.7815499999997
FDR33,OUT013,2555.64001
FDO44,OUT018,1707.9101600000001
FDA20,OUT046,2818.43127
NCL30,OUT045,2133.15662
FDI05,OUT019,304.96969
FDQ12,OUT018,2021.8681500000002
FDH47,OUT017,2222.6068499999997
FDH34,OUT018,2423.6784500000003
FDF29,OUT046,2385.2617899999996
FDG40,OUT018,1233.6275300000002
NCE18,OUT017,4121.435159999999
FDP21,OUT010,386.4969000000001
FDY50,OUT013,2175.0021500000003
FDB36,OUT049,2259.15927
NCZ29,OUT049,2430.1034200000004
FDU20,OUT018,2216.0154300000004
FDO56,OUT013,2296.5106499999997
FDW31,OUT049,3644.65578
DRH59,OUT013,2074.2666099999997
NCB30,OUT017,3323.1409599999997
FDK43,OUT027,3751.0506200000004
FDW43,OUT045,4165.7441499999995
NCL19,OUT017,2108.1558300000006
FDJ27,OUT046,2233.45939
FDC45,OUT046,3028.5577499999995
FDY40,OUT035,1837.7744500000001
NCM41,OUT035,1970.1021999999998
NCK18,OUT019,296.38087
FDP37,OUT049,1940.6072600000002
FDA27,OUT027,3496.41541
NCX30,OUT035,3497.3142400000006
FDR09,OUT017,3784.24075
FDG08,OUT027,4670.05436
NCU30,OUT013,2561.9318199999993
FDB16,OUT017,1449.14699
FDM16,OUT017,1236.2241500000002
FDC48,OUT013,1944.90167
NCF18,OUT046,2756.31213
FDU46,OUT018,1319.8153399999999
FDH41,OUT018,2729.4803899999997
NCN42,OUT010,296.04797
FDU49,OUT046,2261.356410000001
FDB20,OUT027,1860.64468
FDG50,OUT019,280.93431
FDW20,OUT045,2328.0362799999994
NCO55,OUT049,2474.41241
FDX48,OUT046,2855.6827799999996
FDU48,OUT046,2350.70677
FDR48,OUT019,278.83704
FDK27,OUT013,2241.8151800000005
FDT35,OUT013,2477.47509
FDN12,OUT049,1737.93774
NCE31,OUT019,282.36578
FDL21,OUT017,1128.7973200000001
FDV56,OUT017,1847.29539
FDR16,OUT017,3287.9201399999997
NCP41,OUT049,1851.1570300000003
FDJ27,OUT013,2328.06957
FDA07,OUT017,2022.9001400000002
FDK55,OUT049,1653.48101
FDM33,OUT049,2710.2387700000004
FDY46,OUT046,2563.89593
FDD36,OUT046,2078.86063
FDB12,OUT027,4080.0224000000003
FDF28,OUT019,343.58609000000007
NCE07,OUT019,296.3808700000001
FDW50,OUT027,4418.282090000001
NCW18,OUT017,3310.6572100000003
NCJ17,OUT019,363.89298999999994
DRZ24,OUT010,341.72184999999996
FDS07,OUT035,2314.82015
NCW05,OUT010,403.27506000000005
FDZ22,OUT018,1642.4620200000002
FDK02,OUT046,2026.82836
FDZ45,OUT027,4266.279949999999
FDL25,OUT046,1470.15298
FDS08,OUT045,2129.0619500000003
NCZ42,OUT027,6035.610159999999
FDX57,OUT035,2374.50912
FDF21,OUT046,2928.68775
FDJ56,OUT018,1281.9313200000001
FDX10,OUT013,1863.3411700000001
DRG48,OUT035,2097.33658
DRN37,OUT046,1900.0933300000002
NCY41,OUT018,1142.97886
FDN28,OUT045,1194.9445500000002
FDE34,OUT045,2656.04265
FDR10,OUT045,2896.59619
FDC32,OUT017,1797.4269699999998
DRG13,OUT046,1667.1964899999998
FDP59,OUT049,2336.15904
NCT53,OUT010,450.24725
FDL57,OUT027,4072.79847
FDN32,OUT010,373.28077
FDK09,OUT018,2541.59163
FDA52,OUT010,333.49922
FDC57,OUT049,2876.6221900000005
FDI09,OUT035,3775.585350000001
NCB07,OUT046,2818.6643
FDP26,OUT035,2596.5867100000005
FDP40,OUT027,3343.38128
FDL15,OUT013,2536.5315500000006
FDV07,OUT046,2075.99769
FDS03,OUT017,1930.7201300000004
FDE50,OUT049,2514.26054
FDQ15,OUT017,1608.5728000000001
FDQ33,OUT010,405.50548999999995
FDT22,OUT013,2184.7561200000005
DRO35,OUT035,2197.0068399999996
FDJ41,OUT049,4048.5966399999998
FDQ27,OUT035,2687.4018300000002
FDC26,OUT017,1593.29269
NCF43,OUT027,3505.37042
NCR50,OUT035,2661.00286
FDE39,OUT018,2672.08843
FDN49,OUT027,1899.9934600000001
DRG11,OUT035,2260.19126
NCA18,OUT049,2247.37461
FDM36,OUT018,2207.2934499999997
FDW32,OUT017,1330.2018199999998
NCQ18,OUT010,296.48073999999997
FDX14,OUT027,3573.3818899999997
FDD46,OUT017,1780.3492
FDI34,OUT019,342.62068000000005
NCJ17,OUT035,2163.5836799999997
FDB52,OUT035,3020.63473
FDV55,OUT018,2038.3466999999996
FDC57,OUT046,2467.38822
FDB29,OUT046,2284.32651
NCO43,OUT035,1843.6334900000002
FDG44,OUT045,1096.93879
FDJ34,OUT045,1993.5383600000005
FDH40,OUT049,1666.06463
NCD07,OUT027,2803.95012
FDB41,OUT017,1128.1315200000001
FDH47,OUT018,1470.35272
DRK37,OUT035,2004.2244500000002
FDM25,OUT019,506.77367000000004
NCX06,OUT045,3019.8357700000006
NCS05,OUT017,2411.42773
FDS39,OUT045,2238.3530199999996
FDC47,OUT027,5627.30831
FDG20,OUT013,3095.33749
DRL23,OUT017,1919.8675900000003
FDY33,OUT013,2677.6145699999997
NCH18,OUT045,4046.6325300000003
FDX47,OUT035,2261.35641
NCB06,OUT045,2011.5149600000009
FDP36,OUT049,1998.0990900000002
FDW44,OUT018,1964.64264
NCU41,OUT018,2343.4495500000003
NCS17,OUT046,1784.2441299999998
FDD46,OUT035,2426.47481
FDE45,OUT017,2675.28427
FDI09,OUT017,3656.30728
NCJ54,OUT010,468.8230700000001
NCA29,OUT018,2305.8318499999996
NCN41,OUT027,3653.47763
FDY34,OUT035,2712.03643
NCG55,OUT035,2710.9711500000003
DRM49,OUT046,1355.63538
NCB42,OUT049,1818.4662500000002
FDE58,OUT045,2270.6776099999997
DRJ25,OUT013,2158.49031
FDS47,OUT010,276.07397000000003
FDY21,OUT049,2914.0068600000004
NCI54,OUT013,1727.4846799999996
FDO24,OUT017,1896.3648499999995
FDY43,OUT035,2739.6671300000003
FDF35,OUT018,1177.8334900000002
NCP29,OUT019,338.62588
FDN28,OUT027,3343.38128
FDJ50,OUT018,1877.62258
FDQ14,OUT027,4015.20677
FDC37,OUT035,1759.3432100000002
FDN08,OUT046,2594.15654
FDD04,OUT035,2261.28983
FDW34,OUT018,2593.22442
FDP04,OUT017,1064.2813
NCG07,OUT017,3294.0787900000005
NCN14,OUT018,2241.84847
FDJ16,OUT045,1160.28966
NCM42,OUT045,2188.5844700000002
NCF19,OUT046,1193.6462400000003
FDY21,OUT018,2033.6195200000002
FDY19,OUT035,2225.23676
FDV09,OUT045,2755.87936
FDA28,OUT013,2319.1478500000003
FDC38,OUT018,2061.28351
FDL28,OUT045,3381.06556
NCH43,OUT049,3536.66302
NCN53,OUT045,1625.8835999999997
NCW05,OUT017,1685.6724399999998
NCO30,OUT018,2697.2223799999997
FDT04,OUT019,240.38709
FDB27,OUT018,2808.57743
NCK07,OUT013,2744.92695
NCA53,OUT013,1680.5790700000002
FDB33,OUT018,2300.53874
FDU37,OUT017,1627.2817800000003
FDR13,OUT035,2619.1906200000003
FDE45,OUT049,2853.7519600000005
FDV37,OUT017,3043.83786
FDX44,OUT019,372.41522999999995
NCL06,OUT017,3839.9016300000003
FDJ28,OUT045,2907.6151800000002
FDX55,OUT049,3335.3251000000005
NCK17,OUT018,1250.40569
FDH52,OUT035,1584.40426
FDN13,OUT027,3411.2263000000007
FDK44,OUT018,2583.83664
FDU16,OUT046,2251.3694100000002
FDZ07,OUT017,1213.2207599999997
NCN06,OUT027,4570.78358
FDH02,OUT010,218.91504
NCW18,OUT045,3187.11802
FDH57,OUT013,2367.4849299999996
FDV35,OUT045,2404.00406
NCU29,OUT013,2013.8119700000002
NCP02,OUT046,1654.0469399999997
FDN44,OUT013,2349.9078099999997
FDX03,OUT018,1938.70973
FDR11,OUT010,432.77
FDA36,OUT046,2134.05545
FDP58,OUT027,5496.445320000001
FDH31,OUT045,1804.21813
FDH34,OUT035,2750.5196699999997
FDS13,OUT035,2531.0387000000005
FDT01,OUT018,2328.3691799999997
FDY09,OUT049,2514.46028
FDV33,OUT027,4142.108249999999
NCW29,OUT010,455.3073300000001
NCN17,OUT045,2181.8598899999993
FDX01,OUT046,2007.58674
FDL03,OUT049,2797.19225
DRL59,OUT049,2244.4118000000003
DRM11,OUT027,3929.08554
FDA43,OUT049,2751.11889
FDZ56,OUT010,393.25477
FDI44,OUT018,1209.89176
FDB50,OUT013,2594.8223399999997
FDU15,OUT019,418.32213999999993
NCJ19,OUT019,273.91012
FDD48,OUT013,1944.90167
NCW42,OUT035,3234.4231099999997
FDL24,OUT017,2708.2080800000003
NCB30,OUT013,3040.0095100000003
FDK25,OUT013,2346.81184
FDW28,OUT049,2545.05379
FDD47,OUT017,2310.45916
FDK16,OUT019,267.78476
FDW37,OUT046,2193.24507
FDA48,OUT035,1729.2490500000004
FDA14,OUT017,2093.40836
FDV15,OUT013,2371.2466999999997
FDN22,OUT049,3608.4362599999995
NCD55,OUT045,1040.41237
FDY43,OUT013,2504.60644
NCU05,OUT017,1537.7316799999999
FDF10,OUT035,2620.2558999999997
FDR39,OUT018,2124.46793
FDG40,OUT013,2146.1064300000003
FDZ28,OUT019,330.80273
FDE02,OUT045,1621.75564
FDU60,OUT049,2331.3319899999997
FDM21,OUT013,3497.780300000001
FDV52,OUT019,319.38426
NCW06,OUT013,2938.8744899999997
FDX36,OUT035,2002.46008
FDT35,OUT027,4557.634029999999
NCL19,OUT010,503.1450600000001
NCD31,OUT046,2368.21731
FDE53,OUT019,274.67578999999995
FDW58,OUT019,375.94397000000004
DRF48,OUT046,1824.7580599999997
FDW57,OUT035,2668.92588
DRH13,OUT017,2026.2624300000002
FDT33,OUT013,2546.81816
DRK47,OUT027,3973.5609799999997
FDY22,OUT010,361.42953
FDC35,OUT019,480.94063000000006
FDO03,OUT013,2328.06957
FDF24,OUT045,1231.19736
FDF56,OUT018,2826.58732
FDD28,OUT013,2280.63132
FDG53,OUT027,3180.59318
FDO27,OUT019,363.82641
NCF54,OUT018,2502.7422
FDC20,OUT027,1891.5378
FDU10,OUT046,1434.1332
DRA24,OUT018,2164.11632
FDA02,OUT010,356.63577
FDG10,OUT017,1472.1836700000003
FDW39,OUT010,474.34921
FDP04,OUT019,265.12155999999993
NCM55,OUT013,2511.29773
FDG47,OUT045,2943.53509
NCU41,OUT017,2591.75966
NCK31,OUT017,1880.8517100000001
FDZ46,OUT045,1569.6235000000001
FDU13,OUT027,3635.83393
NCF19,OUT045,1044.77336
NCJ43,OUT013,2845.7623599999997
NCJ05,OUT045,2058.15425
FDS04,OUT027,3724.052430000001
FDX28,OUT010,318.2524
FDB41,OUT027,3041.3743999999997
FDG53,OUT046,2317.84954
FDL15,OUT010,355.23759
FDQ08,OUT049,1461.1979699999997
DRN36,OUT013,2447.4142199999997
FDI46,OUT013,3348.00859
FDG16,OUT027,4236.68514
FDV32,OUT013,1423.9464600000003
FDF44,OUT010,364.42563
FDK04,OUT018,1718.49638
NCA41,OUT013,2433.4990000000003
FDD51,OUT017,1157.32685
NCZ53,OUT045,2789.76858
FDP01,OUT027,4087.2463300000004
FDY25,OUT049,2161.68615
FDB17,OUT018,2698.45411
NCV54,OUT018,1922.7971100000002
FDJ32,OUT017,1116.04725
FDA37,OUT049,2283.3943900000004
FDG35,OUT035,3263.5185700000006
NCM05,OUT018,2359.39546
FDG45,OUT046,2823.39148
FDH28,OUT013,1799.3910799999999
NCE18,OUT049,3435.36155
FDH38,OUT045,1993.20546
FDR56,OUT013,3644.5891999999994
FDH17,OUT027,3343.38128
FDD39,OUT049,2516.19136
FDB41,OUT049,1831.2828999999997
NCR53,OUT046,3384.8606199999995
FDX46,OUT017,1107.0922400000002
FDV28,OUT049,1622.98737
FDA08,OUT018,2273.7070000000003
FDH45,OUT017,1113.7502399999998
NCS38,OUT010,298.21182
FDD40,OUT010,402.50939
DRM59,OUT035,2429.9369699999997
NCJ43,OUT018,2426.40823
NCN29,OUT013,1627.68126
NCC19,OUT045,3164.51411
FDR56,OUT035,3195.0077499999998
FDZ43,OUT049,3666.36086
FDJ32,OUT010,353.34005999999994
DRH03,OUT017,1257.6961999999999
NCZ54,OUT035,3280.0969900000005
FDE26,OUT017,2254.8315699999994
FDS03,OUT045,1973.0317199999997
DRZ24,OUT019,302.67268
FDO48,OUT027,4841.29812
FDW39,OUT049,2506.80358
NCK05,OUT049,1526.3797900000002
NCK30,OUT017,3204.8948800000003
FDT27,OUT018,2462.4613
FDS08,OUT019,372.41523
NCJ19,OUT049,1841.96899
FDC58,OUT045,1216.68292
DRE37,OUT013,2638.76514
FDW02,OUT035,2785.30772
FDJ02,OUT010,254.26902
FDX09,OUT045,2650.31677
FDT31,OUT010,373.28077
FDI24,OUT049,2110.98548
FDY09,OUT045,3166.91099
FDV28,OUT045,889.0094500000001
DRM47,OUT049,2432.5003000000006
FDT52,OUT019,451.9783300000001
FDI48,OUT018,1825.4904400000003
FDY55,OUT017,3408.9958699999997
FDU48,OUT013,2302.8690400000005
FDN25,OUT045,2209.3574299999996
FDP20,OUT049,2219.57746
FDJ15,OUT013,2573.649900000001
FDD04,OUT018,2270.6776099999997
FDY58,OUT045,4208.08903
FDR37,OUT018,2295.41208
FDF44,OUT013,2709.8059999999996
FDD32,OUT045,1430.00524
FDR57,OUT017,2663.76593
DRG39,OUT027,3573.3818899999997
FDX15,OUT017,2355.80014
DRN37,OUT045,2597.7518600000003
FDW40,OUT027,3786.4711800000005
FDB32,OUT049,2123.20291
FDM40,OUT018,1860.3450699999999
FDE39,OUT027,3573.3818899999997
DRH49,OUT017,1440.8577800000003
FDT46,OUT049,1919.2017899999998
NCF06,OUT035,3522.64793
FDP07,OUT017,3135.75155
FDC04,OUT013,3459.6299600000007
FDZ32,OUT017,1958.71702
FDD50,OUT045,2403.57129
FDU56,OUT017,3167.1440199999997
FDV34,OUT017,1173.3393400000002
NCY41,OUT013,1560.06927
NCK18,OUT046,2297.0099999999998
DRH25,OUT049,2280.9642200000003
FDT57,OUT046,2572.8509400000003
FDV56,OUT018,1744.76219
FDV12,OUT045,1766.3673999999999
FDN52,OUT017,1266.21844
FDX38,OUT035,2785.30772
FDE47,OUT018,1535.0351899999998
NCO07,OUT013,3240.2488599999997
FDV09,OUT027,3493.7189200000003
FDZ23,OUT019,486.16715999999997
DRH51,OUT018,2107.35687
NCY54,OUT045,2259.6586199999992
DRG49,OUT013,2632.27359
NCC19,OUT049,2853.3191899999997
NCV53,OUT045,3163.5487000000003
FDZ47,OUT019,307.43315
NCO26,OUT018,2111.2850900000003
NCP02,OUT045,1264.6870999999999
NCW30,OUT018,2340.65319
NCN55,OUT046,2178.03154
FDB20,OUT010,353.34006
DRL11,OUT013,2698.0213400000002
DRD60,OUT045,2265.6508200000003
FDW14,OUT010,314.29089
FDL27,OUT010,269.04978000000006
FDU09,OUT018,1689.4675
DRH36,OUT027,2500.17887
FDP34,OUT027,3657.70546
FDE04,OUT017,3126.39706
FDZ57,OUT027,3165.24649
FDF02,OUT010,248.31011000000004
FDG28,OUT045,3404.66817
NCI31,OUT046,1552.07967
FDT43,OUT013,1436.0307300000002
FDU20,OUT046,1956.48659
FDD53,OUT013,2146.10643
FDW15,OUT045,2314.8201500000005
NCT53,OUT045,2519.6535200000003
NCG55,OUT027,2871.5288200000005
FDD48,OUT035,1707.31094
FDG47,OUT049,3762.9018599999995
FDI21,OUT017,1555.7415699999997
FDT27,OUT017,3108.1874299999995
DRO35,OUT013,1811.57522
FDD33,OUT017,3100.79705
FDC04,OUT035,3020.63473
FDY34,OUT013,2866.83493
DRJ49,OUT049,2430.90238
FDE05,OUT049,2208.99124
FDU31,OUT017,3808.57574
NCN19,OUT027,3688.5320000000006
FDK56,OUT027,4563.526360000001
FDK58,OUT017,1509.4684700000003
NCJ42,OUT035,2635.1032400000004
FDZ34,OUT027,5017.601960000001
FDA52,OUT018,2019.3714
NCR29,OUT013,1647.35565
FDT48,OUT035,1749.8222700000001
DRJ51,OUT019,317.32028
NCS54,OUT046,2381.5665999999997
FDV01,OUT035,2559.26862
DRG51,OUT027,4003.2556600000003
NCG42,OUT013,2016.4751700000002
FDA51,OUT049,2186.38733
FDV19,OUT010,375.71094
NCT18,OUT045,3505.0375200000003
NCS41,OUT045,2569.02259
FDO03,OUT046,2506.8701599999995
FDL12,OUT010,260.19464000000005
FDY37,OUT010,267.51844
FDI58,OUT049,1549.34989
FDT28,OUT018,1667.3629400000002
NCC42,OUT010,455.30733
FDO01,OUT017,2573.45016
FDJ02,OUT013,1728.1504800000002
FDQ04,OUT018,1482.0708
DRL47,OUT013,2469.75181
FDZ32,OUT035,1907.7167400000003
FDC35,OUT035,2511.76379
FDX14,OUT045,1238.8873499999997
FDZ35,OUT013,1700.91926
FDL14,OUT013,1829.4852400000004
FDO04,OUT049,1298.74277
DRK11,OUT017,2629.11104
FDB44,OUT018,2670.05774
FDZ50,OUT049,2198.97095
FDI12,OUT027,3998.1955799999996
FDU43,OUT017,4119.67079
FDD58,OUT010,369.81861
FDB27,OUT017,3063.31251
FDB04,OUT018,2064.71238
NCO17,OUT013,1884.2472899999998
FDL12,OUT017,1270.51285
DRJ13,OUT049,2732.9425499999993
FDD57,OUT045,2046.4028799999996
FDW19,OUT035,1891.63767
DRD27,OUT018,2259.55875
FDH27,OUT027,3843.1640500000003
NCW30,OUT027,6050.65724
FDR40,OUT018,1392.8536000000001
FDG05,OUT013,2316.018589999999
NCY41,OUT019,335.62978000000004
FDI38,OUT018,2328.3691799999992
FDR20,OUT046,1858.4142499999998
FDE09,OUT017,1529.54234
FDN50,OUT019,369.68545000000006
DRF27,OUT045,2469.9848399999996
DRF51,OUT013,1994.53706
NCO02,OUT019,284.49634
FDB51,OUT027,3573.3818900000006
FDJ50,OUT013,2438.39263
FDN52,OUT013,1562.4661499999997
FDX14,OUT013,2089.74646
FDT27,OUT019,488.63062
FDV10,OUT013,1863.3411699999997
FDU33,OUT046,1464.95974
FDU58,OUT046,2168.0445400000003
NCP42,OUT027,5074.294830000001
FDL51,OUT027,4654.00858
DRH15,OUT027,3573.3818899999997
FDU16,OUT017,1553.3114
FDW15,OUT017,2024.4314799999997
FDQ44,OUT045,2328.0362799999994
NCI06,OUT027,4631.338089999999
DRK23,OUT019,444.1551799999999
FDC28,OUT035,1971.13419
NCY17,OUT019,333.03316
NCV05,OUT018,1977.9919300000001
FDM34,OUT019,357.60118000000006
DRD60,OUT027,3865.301900000001
FDT38,OUT046,1820.2639099999997
FDQ57,OUT018,2285.99101
FDE59,OUT027,2315.51924
NCM43,OUT046,1933.3833300000001
DRI51,OUT049,2324.90702
NCG30,OUT017,2191.5139900000004
NCK54,OUT035,2653.94538
FDQ16,OUT019,288.02508
FDI36,OUT013,3032.0532000000003
FDX16,OUT027,3180.59318
FDA34,OUT046,3112.38197
FDJ48,OUT018,2064.2130300000003
FDU47,OUT035,2094.8731199999997
FDS39,OUT046,2088.91421
FDD11,OUT046,3457.39953
FDM16,OUT027,3076.6618000000003
FDU56,OUT018,2599.11675
FDQ32,OUT017,2306.8971300000003
DRK35,OUT013,1921.9315700000002
FDA58,OUT049,3412.3581600000007
DRG48,OUT019,342.08804
FDT59,OUT010,508.53804
FDQ31,OUT019,328.5722999999999
FDS51,OUT018,1378.13942
FDW32,OUT027,2936.7439299999996
FDI15,OUT027,4421.644380000001
NCV30,OUT017,1261.92403
DRG25,OUT049,2984.61495
FDT02,OUT013,2019.2715300000004
FDO33,OUT027,3134.8194300000005
FDP38,OUT035,1355.3024799999998
FDZ45,OUT035,3751.5832600000003
NCA54,OUT027,4591.09048
FDU33,OUT017,1365.9552800000004
FDN58,OUT017,4461.92528
FDI05,OUT045,1218.8467699999999
FDM57,OUT019,275.17513999999994
NCS42,OUT027,2336.65839
FDB57,OUT045,4165.7441499999995
FDC03,OUT045,3371.4114600000003
FDZ58,OUT013,2504.27354
NCK29,OUT045,2227.0011299999996
NCR53,OUT045,2559.9344200000005
FDE26,OUT027,3711.1359099999995
FDU52,OUT049,2265.15147
FDE41,OUT027,3076.6618000000003
FDU38,OUT018,3044.76998
FDA52,OUT017,2885.2443
FDW46,OUT046,1358.43174
DRI59,OUT035,2685.53759
FDT38,OUT035,2227.03442
FDL33,OUT018,2548.08318
FDQ01,OUT027,4000.8920700000003
FDJ08,OUT046,2825.7550699999997
FDQ47,OUT049,1602.04796
NCZ18,OUT013,3612.7972500000005
FDE29,OUT017,1121.8397099999997
FDF10,OUT027,3461.39433
FDC48,OUT049,1757.8118700000002
FDY58,OUT013,3306.29622
NCX30,OUT010,432.63684
FDV11,OUT013,2462.36143
FDT46,OUT046,1958.9167599999996
DRD01,OUT019,134.45831
FDQ11,OUT013,3052.9260299999996
NCM41,OUT017,1710.6399399999998
NCC55,OUT013,1314.0561699999998
FDG45,OUT027,4957.91299
NCQ54,OUT049,3378.96829
FDM34,OUT045,2586.26681
FDD17,OUT019,346.51561
FDN38,OUT027,4000.892070000001
FDB53,OUT018,1819.4982400000001
NCL06,OUT035,3376.9376
NCV18,OUT019,236.99151
FDX25,OUT013,2823.35819
FDB39,OUT046,1772.0932799999998
FDC33,OUT049,3720.6568500000003
NCO14,OUT018,1723.1236899999997
FDA58,OUT027,5674.5468200000005
NCQ02,OUT017,3293.8790500000005
NCR53,OUT017,3293.44628
FDN52,OUT046,1800.3232
FDG26,OUT046,2400.24229
FDE23,OUT027,1789.2043399999998
DRI37,OUT013,2189.7496199999996
DRH37,OUT018,1930.2207799999996
FDO01,OUT035,2461.69563
FDK45,OUT049,1934.28216
FDP23,OUT049,3546.94963
FDM33,OUT035,3844.86184
FDD36,OUT017,1804.9838
FDL56,OUT017,1455.47209
FDT27,OUT010,558.6394899999999
FDG52,OUT017,848.9282900000001
NCL42,OUT035,3179.22829
DRJ24,OUT046,2506.13778
FDV38,OUT046,1686.3382400000003
FDT35,OUT045,2305.09947
FDY51,OUT045,2697.28896
FDC37,OUT017,1557.7056799999998
NCP43,OUT013,2578.6434000000004
FDO33,OUT045,1977.15968
FDW04,OUT018,1726.7523000000006
NCC31,OUT046,2071.1373499999995
FDK22,OUT049,3233.7906000000003
